model,fold_id,feature
gradient_boosting,46,CBS
gradient_boosting,46,CD24
gradient_boosting,46,CDH3
gradient_boosting,46,COL14A1
gradient_boosting,46,CSF3R
gradient_boosting,46,F2RL3
gradient_boosting,46,FASN
gradient_boosting,46,FMO5
gradient_boosting,46,FNDC1
gradient_boosting,46,GLT1D1
gradient_boosting,46,GPX3
gradient_boosting,46,GRASP
gradient_boosting,46,HMCN1
gradient_boosting,46,IL18R1
gradient_boosting,46,IL1R2
gradient_boosting,46,ITGA10
gradient_boosting,46,KLHL13
gradient_boosting,46,LRRC17
gradient_boosting,46,MGAM
gradient_boosting,46,NECAB1
gradient_boosting,46,NPR1
gradient_boosting,46,PDE7B
gradient_boosting,46,PSD3
gradient_boosting,46,PTGFRN
gradient_boosting,46,SDR16C5
gradient_boosting,46,SLCO4A1
gradient_boosting,46,SYTL2
gradient_boosting,46,THY1
gradient_boosting,46,TNFRSF19
gradient_boosting,47,ASPN
gradient_boosting,47,C12ORF75
gradient_boosting,47,CBS
gradient_boosting,47,CD24
gradient_boosting,47,CDH3
gradient_boosting,47,CNTN3
gradient_boosting,47,COL14A1
gradient_boosting,47,CSF3R
gradient_boosting,47,DIO2
gradient_boosting,47,FASN
gradient_boosting,47,FNDC1
gradient_boosting,47,GLT1D1
gradient_boosting,47,GPX3
gradient_boosting,47,GRASP
gradient_boosting,47,GXYLT2
gradient_boosting,47,HMCN1
gradient_boosting,47,IL18RAP
gradient_boosting,47,IL1R2
gradient_boosting,47,KLHL13
gradient_boosting,47,LRRC17
gradient_boosting,47,MGAM
gradient_boosting,47,NECAB1
gradient_boosting,47,PDE7B
gradient_boosting,47,PSD3
gradient_boosting,47,PTGFRN
gradient_boosting,47,SDR16C5
gradient_boosting,47,SLCO4A1
gradient_boosting,47,SYTL2
gradient_boosting,47,TNFRSF19
gradient_boosting,47,TPPP3
gradient_boosting,48,ACSL1
gradient_boosting,48,ASPN
gradient_boosting,48,C12ORF75
gradient_boosting,48,CBS
gradient_boosting,48,CD24
gradient_boosting,48,CDH3
gradient_boosting,48,CFH
gradient_boosting,48,CNTN3
gradient_boosting,48,COL14A1
gradient_boosting,48,COL15A1
gradient_boosting,48,CSF3R
gradient_boosting,48,CXCL14
gradient_boosting,48,DCLK1
gradient_boosting,48,DIO2
gradient_boosting,48,ECM2
gradient_boosting,48,F2RL3
gradient_boosting,48,FAM13C
gradient_boosting,48,FASN
gradient_boosting,48,FNDC1
gradient_boosting,48,FPR1
gradient_boosting,48,GLT1D1
gradient_boosting,48,GPR4
gradient_boosting,48,GPX3
gradient_boosting,48,GRASP
gradient_boosting,48,GXYLT2
gradient_boosting,48,HMCN1
gradient_boosting,48,ID1
gradient_boosting,48,IL18R1
gradient_boosting,48,IL18RAP
gradient_boosting,48,IL1R2
gradient_boosting,48,KLHL13
gradient_boosting,48,LRRC17
gradient_boosting,48,MGAM
gradient_boosting,48,MMP7
gradient_boosting,48,NECAB1
gradient_boosting,48,NPR1
gradient_boosting,48,PCDH7
gradient_boosting,48,PDE7B
gradient_boosting,48,PDGFRA
gradient_boosting,48,PROK2
gradient_boosting,48,PRSS12
gradient_boosting,48,PSD3
gradient_boosting,48,PTGFRN
gradient_boosting,48,S100A8
gradient_boosting,48,SDR16C5
gradient_boosting,48,SLCO4A1
gradient_boosting,48,SYTL2
gradient_boosting,48,THY1
gradient_boosting,48,TNFRSF19
gradient_boosting,48,TPPP3
gradient_boosting,49,ASPN
gradient_boosting,49,CBS
gradient_boosting,49,CD24
gradient_boosting,49,CDH3
gradient_boosting,49,CFH
gradient_boosting,49,CNTN3
gradient_boosting,49,COL14A1
gradient_boosting,49,CSF3R
gradient_boosting,49,FASN
gradient_boosting,49,FNDC1
gradient_boosting,49,GLT1D1
gradient_boosting,49,GPX3
gradient_boosting,49,GRASP
gradient_boosting,49,GXYLT2
gradient_boosting,49,HMCN1
gradient_boosting,49,IL18RAP
gradient_boosting,49,IL1R2
gradient_boosting,49,KLHL13
gradient_boosting,49,LRRC17
gradient_boosting,49,MGAM
gradient_boosting,49,NECAB1
gradient_boosting,49,NPR1
gradient_boosting,49,PCDH7
gradient_boosting,49,PDE7B
gradient_boosting,49,PSD3
gradient_boosting,49,PTGFRN
gradient_boosting,49,SLCO4A1
gradient_boosting,49,SYTL2
gradient_boosting,49,TNFRSF19
gradient_boosting,49,TPPP3
gradient_boosting,50,ANK2
gradient_boosting,50,ASPN
gradient_boosting,50,CBS
gradient_boosting,50,CDH3
gradient_boosting,50,CFH
gradient_boosting,50,COL14A1
gradient_boosting,50,COL15A1
gradient_boosting,50,COL1A1
gradient_boosting,50,CSF3R
gradient_boosting,50,CXCL14
gradient_boosting,50,DCLK1
gradient_boosting,50,DIO2
gradient_boosting,50,FNDC1
gradient_boosting,50,GLT1D1
gradient_boosting,50,GPX3
gradient_boosting,50,GRASP
gradient_boosting,50,GXYLT2
gradient_boosting,50,HMCN1
gradient_boosting,50,IL18R1
gradient_boosting,50,IL1R2
gradient_boosting,50,KLHL13
gradient_boosting,50,MGAM
gradient_boosting,50,NECAB1
gradient_boosting,50,PDE7B
gradient_boosting,50,PSD3
gradient_boosting,50,PTGFRN
gradient_boosting,50,SLCO4A1
gradient_boosting,50,SYTL2
gradient_boosting,50,THY1
gradient_boosting,50,TNFRSF19
mlp_small,1,ASPN
mlp_small,1,CBS
mlp_small,1,CDH3
mlp_small,1,CFH
mlp_small,1,CNTN3
mlp_small,1,COL14A1
mlp_small,1,CSF3R
mlp_small,1,DIO2
mlp_small,1,ECM2
mlp_small,1,FNDC1
mlp_small,1,GLT1D1
mlp_small,1,GPX3
mlp_small,1,GRASP
mlp_small,1,GXYLT2
mlp_small,1,HMCN1
mlp_small,1,IL18R1
mlp_small,1,IL18RAP
mlp_small,1,IL1R2
mlp_small,1,KLHL13
mlp_small,1,LRRC17
mlp_small,1,MGAM
mlp_small,1,NECAB1
mlp_small,1,NPR1
mlp_small,1,PDE7B
mlp_small,1,PSD3
mlp_small,1,PTGFRN
mlp_small,1,SLCO4A1
mlp_small,1,SYTL2
mlp_small,1,TNFRSF19
mlp_small,1,TPPP3
mlp_small,2,ACSL1
mlp_small,2,ANK2
mlp_small,2,ASPN
mlp_small,2,C12ORF75
mlp_small,2,CBS
mlp_small,2,CD24
mlp_small,2,CDH3
mlp_small,2,CFH
mlp_small,2,COL14A1
mlp_small,2,COL15A1
mlp_small,2,COL3A1
mlp_small,2,CSF3R
mlp_small,2,CXCL14
mlp_small,2,DCLK1
mlp_small,2,DIO2
mlp_small,2,ECM2
mlp_small,2,F2RL3
mlp_small,2,FASN
mlp_small,2,FMO5
mlp_small,2,FNDC1
mlp_small,2,GLT1D1
mlp_small,2,GLT8D2
mlp_small,2,GPX3
mlp_small,2,GRASP
mlp_small,2,GXYLT2
mlp_small,2,HMCN1
mlp_small,2,ID1
mlp_small,2,IL18R1
mlp_small,2,IL18RAP
mlp_small,2,IL1R2
mlp_small,2,ITGA10
mlp_small,2,KLHL13
mlp_small,2,LRRC17
mlp_small,2,LTBP1
mlp_small,2,MFSD2A
mlp_small,2,MGAM
mlp_small,2,MMP7
mlp_small,2,NECAB1
mlp_small,2,NPR1
mlp_small,2,OGN
mlp_small,2,PCDH7
mlp_small,2,PDE7B
mlp_small,2,PSD3
mlp_small,2,PTGFRN
mlp_small,2,SDR16C5
mlp_small,2,SLCO4A1
mlp_small,2,SYTL2
mlp_small,2,THY1
mlp_small,2,TNFRSF19
mlp_small,2,TPPP3
mlp_small,3,ACVRL1
mlp_small,3,ANK2
mlp_small,3,ASPN
mlp_small,3,C12ORF75
mlp_small,3,CBS
mlp_small,3,CD24
mlp_small,3,CDH3
mlp_small,3,CFH
mlp_small,3,CNTN3
mlp_small,3,COL14A1
mlp_small,3,COL15A1
mlp_small,3,CSF3R
mlp_small,3,CXCL14
mlp_small,3,DCLK1
mlp_small,3,DIO2
mlp_small,3,ECM2
mlp_small,3,F2RL3
mlp_small,3,FASN
mlp_small,3,FGF14
mlp_small,3,FMO5
mlp_small,3,FNDC1
mlp_small,3,FPR1
mlp_small,3,GLT1D1
mlp_small,3,GPR4
mlp_small,3,GPX3
mlp_small,3,GRASP
mlp_small,3,GXYLT2
mlp_small,3,HMCN1
mlp_small,3,HSPA4L
mlp_small,3,ID1
mlp_small,3,IL18R1
mlp_small,3,IL18RAP
mlp_small,3,IL1R2
mlp_small,3,ITGA10
mlp_small,3,KLHL13
mlp_small,3,LRRC17
mlp_small,3,MGAM
mlp_small,3,NECAB1
mlp_small,3,NPR1
mlp_small,3,PCDH7
mlp_small,3,PDE7B
mlp_small,3,PSD3
mlp_small,3,PTGFRN
mlp_small,3,S100A8
mlp_small,3,SDR16C5
mlp_small,3,SLCO4A1
mlp_small,3,SYTL2
mlp_small,3,THY1
mlp_small,3,TNFRSF19
mlp_small,3,TPPP3
mlp_small,4,ACVRL1
mlp_small,4,ASPN
mlp_small,4,BTNL9
mlp_small,4,C12ORF75
mlp_small,4,CBS
mlp_small,4,CD24
mlp_small,4,CDH3
mlp_small,4,CFH
mlp_small,4,CNTN3
mlp_small,4,COL14A1
mlp_small,4,COL15A1
mlp_small,4,CSF3R
mlp_small,4,CXCL14
mlp_small,4,DCLK1
mlp_small,4,DIO2
mlp_small,4,ECM2
mlp_small,4,FASN
mlp_small,4,FGF14
mlp_small,4,FNDC1
mlp_small,4,FPR1
mlp_small,4,GLT1D1
mlp_small,4,GPX3
mlp_small,4,GRASP
mlp_small,4,GXYLT2
mlp_small,4,HMCN1
mlp_small,4,HSPA4L
mlp_small,4,ID1
mlp_small,4,IL18R1
mlp_small,4,IL18RAP
mlp_small,4,IL1R2
mlp_small,4,ITGA10
mlp_small,4,KLHL13
mlp_small,4,LRRC17
mlp_small,4,MGAM
mlp_small,4,MMP7
mlp_small,4,NECAB1
mlp_small,4,NPR1
mlp_small,4,PCDH7
mlp_small,4,PDE7B
mlp_small,4,PLLP
mlp_small,4,PSD3
mlp_small,4,PTGFRN
mlp_small,4,S100A8
mlp_small,4,SDR16C5
mlp_small,4,SLCO4A1
mlp_small,4,SYTL2
mlp_small,4,THY1
mlp_small,4,TNFRSF19
mlp_small,4,TPPP3
mlp_small,4,TRIM2
mlp_small,5,ACSL1
mlp_small,5,ANK2
mlp_small,5,ASPN
mlp_small,5,CBS
mlp_small,5,CD24
mlp_small,5,CDH3
mlp_small,5,CFH
mlp_small,5,CNTN3
mlp_small,5,COL14A1
mlp_small,5,COL15A1
mlp_small,5,COL1A1
mlp_small,5,CSF3R
mlp_small,5,CXCL14
mlp_small,5,DCLK1
mlp_small,5,DIO2
mlp_small,5,F2RL3
mlp_small,5,FASN
mlp_small,5,FCN3
mlp_small,5,FNDC1
mlp_small,5,FPR1
mlp_small,5,GLT1D1
mlp_small,5,GPX3
mlp_small,5,GRASP
mlp_small,5,GXYLT2
mlp_small,5,HMCN1
mlp_small,5,ID1
mlp_small,5,IL18R1
mlp_small,5,IL18RAP
mlp_small,5,IL1R2
mlp_small,5,ITGA10
mlp_small,5,KLHL13
mlp_small,5,LRRC17
mlp_small,5,MGAM
mlp_small,5,MMP7
mlp_small,5,NECAB1
mlp_small,5,NPR1
mlp_small,5,PAPSS2
mlp_small,5,PCDH7
mlp_small,5,PDE7B
mlp_small,5,PLLP
mlp_small,5,PROK2
mlp_small,5,PSD3
mlp_small,5,PTGFRN
mlp_small,5,S100A8
mlp_small,5,SDR16C5
mlp_small,5,SLCO4A1
mlp_small,5,SYTL2
mlp_small,5,THY1
mlp_small,5,TNFRSF19
mlp_small,5,TPPP3
mlp_small,6,ASPN
mlp_small,6,BTNL9
mlp_small,6,C12ORF75
mlp_small,6,CBS
mlp_small,6,CD24
mlp_small,6,CDH3
mlp_small,6,CFH
mlp_small,6,CNTN3
mlp_small,6,COL14A1
mlp_small,6,COL15A1
mlp_small,6,CP
mlp_small,6,CRISPLD1
mlp_small,6,CSF3R
mlp_small,6,CXCL14
mlp_small,6,DCLK1
mlp_small,6,DIO2
mlp_small,6,ECM2
mlp_small,6,FASN
mlp_small,6,FNDC1
mlp_small,6,GLT1D1
mlp_small,6,GOLM1
mlp_small,6,GPX3
mlp_small,6,GRASP
mlp_small,6,GXYLT2
mlp_small,6,HIF3A
mlp_small,6,HMCN1
mlp_small,6,HSPA4L
mlp_small,6,IL18R1
mlp_small,6,IL18RAP
mlp_small,6,IL1R2
mlp_small,6,ITGA10
mlp_small,6,ITGB8
mlp_small,6,KLHL13
mlp_small,6,LRRC17
mlp_small,6,LRRN1
mlp_small,6,MGAM
mlp_small,6,MMP7
mlp_small,6,NECAB1
mlp_small,6,NPR1
mlp_small,6,PCDH7
mlp_small,6,PDE7B
mlp_small,6,PRSS12
mlp_small,6,PSD3
mlp_small,6,PTGFRN
mlp_small,6,SDR16C5
mlp_small,6,SLCO4A1
mlp_small,6,SYTL2
mlp_small,6,THY1
mlp_small,6,TNFRSF19
mlp_small,6,TPPP3
mlp_small,7,ACVRL1
mlp_small,7,ANK2
mlp_small,7,ASPN
mlp_small,7,C12ORF75
mlp_small,7,CBS
mlp_small,7,CD24
mlp_small,7,CDH3
mlp_small,7,CFH
mlp_small,7,CNTN3
mlp_small,7,COL14A1
mlp_small,7,COL15A1
mlp_small,7,COL1A1
mlp_small,7,CSF3R
mlp_small,7,CXCL14
mlp_small,7,DCLK1
mlp_small,7,DIO2
mlp_small,7,ECM2
mlp_small,7,FASN
mlp_small,7,FNDC1
mlp_small,7,FPR1
mlp_small,7,GLT1D1
mlp_small,7,GPX3
mlp_small,7,GRASP
mlp_small,7,GXYLT2
mlp_small,7,HMCN1
mlp_small,7,ID1
mlp_small,7,IL18RAP
mlp_small,7,IL1R2
mlp_small,7,ITGA10
mlp_small,7,KLHL13
mlp_small,7,LRRC17
mlp_small,7,LTBP1
mlp_small,7,MFSD2A
mlp_small,7,MGAM
mlp_small,7,MMP7
mlp_small,7,NECAB1
mlp_small,7,NPR1
mlp_small,7,PAPSS2
mlp_small,7,PCDH7
mlp_small,7,PDE7B
mlp_small,7,PLLP
mlp_small,7,PSD3
mlp_small,7,PTGFRN
mlp_small,7,S100A8
mlp_small,7,SDR16C5
mlp_small,7,SLCO4A1
mlp_small,7,SYTL2
mlp_small,7,THY1
mlp_small,7,TNFRSF19
mlp_small,7,TPPP3
mlp_small,8,ACSL1
mlp_small,8,ANK2
mlp_small,8,ASPA
mlp_small,8,ASPN
mlp_small,8,C12ORF75
mlp_small,8,CBS
mlp_small,8,CD24
mlp_small,8,CDH3
mlp_small,8,CFH
mlp_small,8,CLEC4E
mlp_small,8,CNTN3
mlp_small,8,COL14A1
mlp_small,8,COL15A1
mlp_small,8,CSF3R
mlp_small,8,CXCL14
mlp_small,8,DCLK1
mlp_small,8,DIO2
mlp_small,8,ECM2
mlp_small,8,F2RL3
mlp_small,8,FASN
mlp_small,8,FNDC1
mlp_small,8,FPR1
mlp_small,8,GLT1D1
mlp_small,8,GPR4
mlp_small,8,GPX3
mlp_small,8,GRASP
mlp_small,8,GXYLT2
mlp_small,8,HMCN1
mlp_small,8,IL18R1
mlp_small,8,IL18RAP
mlp_small,8,IL1R2
mlp_small,8,ITGA10
mlp_small,8,KLHL13
mlp_small,8,LRRC17
mlp_small,8,MGAM
mlp_small,8,NECAB1
mlp_small,8,NPR1
mlp_small,8,PCDH7
mlp_small,8,PDE7B
mlp_small,8,PSD3
mlp_small,8,PTGFRN
mlp_small,8,S100A8
mlp_small,8,S1PR1
mlp_small,8,SDR16C5
mlp_small,8,SLCO4A1
mlp_small,8,SYTL2
mlp_small,8,THY1
mlp_small,8,TNFRSF19
mlp_small,8,TPPP3
mlp_small,8,TRIM2
mlp_small,9,ACSL1
mlp_small,9,ASPN
mlp_small,9,CBS
mlp_small,9,CD24
mlp_small,9,CDH3
mlp_small,9,CFH
mlp_small,9,CNTN3
mlp_small,9,COL14A1
mlp_small,9,COL15A1
mlp_small,9,COL1A1
mlp_small,9,CSF3R
mlp_small,9,CXCL14
mlp_small,9,DCLK1
mlp_small,9,DIO2
mlp_small,9,ECM2
mlp_small,9,F2RL3
mlp_small,9,FASN
mlp_small,9,FGF14
mlp_small,9,FNDC1
mlp_small,9,FPR1
mlp_small,9,GLT1D1
mlp_small,9,GPX3
mlp_small,9,GRASP
mlp_small,9,GXYLT2
mlp_small,9,HMCN1
mlp_small,9,ID1
mlp_small,9,IL18R1
mlp_small,9,IL18RAP
mlp_small,9,IL1R2
mlp_small,9,ITGA10
mlp_small,9,KLHL13
mlp_small,9,LRRC17
mlp_small,9,MGAM
mlp_small,9,MMP7
mlp_small,9,NECAB1
mlp_small,9,NPR1
mlp_small,9,PAPSS2
mlp_small,9,PCDH7
mlp_small,9,PDE7B
mlp_small,9,PLLP
mlp_small,9,PROK2
mlp_small,9,PSD3
mlp_small,9,PTGFRN
mlp_small,9,S100A8
mlp_small,9,SDR16C5
mlp_small,9,SLCO4A1
mlp_small,9,SYTL2
mlp_small,9,THY1
mlp_small,9,TNFRSF19
mlp_small,9,TPPP3
mlp_small,10,ACSL1
mlp_small,10,ANK2
mlp_small,10,ASPN
mlp_small,10,BTNL9
mlp_small,10,CBS
mlp_small,10,CD24
mlp_small,10,CDH3
mlp_small,10,CFH
mlp_small,10,CLEC4E
mlp_small,10,CNTN3
mlp_small,10,COL14A1
mlp_small,10,COL15A1
mlp_small,10,CSF3R
mlp_small,10,CXCL14
mlp_small,10,DCLK1
mlp_small,10,DIO2
mlp_small,10,F2RL3
mlp_small,10,FASN
mlp_small,10,FLT1
mlp_small,10,FMO5
mlp_small,10,FNDC1
mlp_small,10,FPR1
mlp_small,10,GLT1D1
mlp_small,10,GPX3
mlp_small,10,GRASP
mlp_small,10,GXYLT2
mlp_small,10,HIF3A
mlp_small,10,HMCN1
mlp_small,10,HSPA4L
mlp_small,10,IL18R1
mlp_small,10,IL18RAP
mlp_small,10,IL1R2
mlp_small,10,ITGA10
mlp_small,10,KLHL13
mlp_small,10,LRRC17
mlp_small,10,MGAM
mlp_small,10,NECAB1
mlp_small,10,NPR1
mlp_small,10,PDE7B
mlp_small,10,PDGFRA
mlp_small,10,PROK2
mlp_small,10,PSD3
mlp_small,10,PTGFRN
mlp_small,10,S100A8
mlp_small,10,SDR16C5
mlp_small,10,SLCO4A1
mlp_small,10,SYTL2
mlp_small,10,THY1
mlp_small,10,TNFRSF19
mlp_small,10,TPPP3
mlp_small,11,ANK2
mlp_small,11,ASPN
mlp_small,11,C12ORF75
mlp_small,11,CBS
mlp_small,11,CD24
mlp_small,11,CDH3
mlp_small,11,CFH
mlp_small,11,CNTN3
mlp_small,11,COL14A1
mlp_small,11,COL15A1
mlp_small,11,CSF3R
mlp_small,11,CXCL14
mlp_small,11,DCLK1
mlp_small,11,DIO2
mlp_small,11,ECM2
mlp_small,11,F2RL3
mlp_small,11,FASN
mlp_small,11,FNDC1
mlp_small,11,FPR1
mlp_small,11,GLT1D1
mlp_small,11,GLT8D2
mlp_small,11,GPR4
mlp_small,11,GPX3
mlp_small,11,GRASP
mlp_small,11,GXYLT2
mlp_small,11,HMCN1
mlp_small,11,HSPA4L
mlp_small,11,IL18RAP
mlp_small,11,IL1R2
mlp_small,11,ITGA10
mlp_small,11,KLHL13
mlp_small,11,LRRC17
mlp_small,11,LRRN1
mlp_small,11,LTBP1
mlp_small,11,MGAM
mlp_small,11,MMP7
mlp_small,11,NECAB1
mlp_small,11,OGN
mlp_small,11,PAMR1
mlp_small,11,PCDH7
mlp_small,11,PDE7B
mlp_small,11,PSD3
mlp_small,11,PTGFRN
mlp_small,11,SDR16C5
mlp_small,11,SLCO4A1
mlp_small,11,SULF1
mlp_small,11,SYTL2
mlp_small,11,THY1
mlp_small,11,TNFRSF19
mlp_small,11,TPPP3
mlp_small,12,ASPN
mlp_small,12,CBS
mlp_small,12,CD24
mlp_small,12,CDH3
mlp_small,12,CFH
mlp_small,12,COL14A1
mlp_small,12,COL15A1
mlp_small,12,CSF3R
mlp_small,12,CXCL14
mlp_small,12,DCLK1
mlp_small,12,FASN
mlp_small,12,FNDC1
mlp_small,12,GLT1D1
mlp_small,12,GPX3
mlp_small,12,GXYLT2
mlp_small,12,HMCN1
mlp_small,12,IL18R1
mlp_small,12,IL1R2
mlp_small,12,KLHL13
mlp_small,12,LRRC17
mlp_small,12,MGAM
mlp_small,12,NECAB1
mlp_small,12,NPR1
mlp_small,12,PDE7B
mlp_small,12,PSD3
mlp_small,12,PTGFRN
mlp_small,12,SLCO4A1
mlp_small,12,SYTL2
mlp_small,12,THY1
mlp_small,12,TNFRSF19
mlp_small,13,ASPN
mlp_small,13,CBS
mlp_small,13,CD24
mlp_small,13,CDH3
mlp_small,13,CFH
mlp_small,13,COL14A1
mlp_small,13,CSF3R
mlp_small,13,ECM2
mlp_small,13,FASN
mlp_small,13,FNDC1
mlp_small,13,GLT1D1
mlp_small,13,GPX3
mlp_small,13,GRASP
mlp_small,13,GXYLT2
mlp_small,13,HMCN1
mlp_small,13,IL1R2
mlp_small,13,KLHL13
mlp_small,13,LRRC17
mlp_small,13,MGAM
mlp_small,13,MMP7
mlp_small,13,NECAB1
mlp_small,13,NPR1
mlp_small,13,PDE7B
mlp_small,13,PSD3
mlp_small,13,PTGFRN
mlp_small,13,S100A8
mlp_small,13,SDR16C5
mlp_small,13,SLCO4A1
mlp_small,13,SYTL2
mlp_small,13,TNFRSF19
mlp_small,14,ASPN
mlp_small,14,BTNL9
mlp_small,14,C12ORF75
mlp_small,14,CBS
mlp_small,14,CD24
mlp_small,14,CDH2
mlp_small,14,CDH3
mlp_small,14,CFH
mlp_small,14,CNTN3
mlp_small,14,COL14A1
mlp_small,14,COL15A1
mlp_small,14,CP
mlp_small,14,CSF3R
mlp_small,14,DCLK1
mlp_small,14,DIO2
mlp_small,14,ECM2
mlp_small,14,FASN
mlp_small,14,FGF14
mlp_small,14,FNDC1
mlp_small,14,GLT1D1
mlp_small,14,GPX3
mlp_small,14,GRASP
mlp_small,14,GXYLT2
mlp_small,14,HMCN1
mlp_small,14,HSPA4L
mlp_small,14,ID1
mlp_small,14,IL18R1
mlp_small,14,IL18RAP
mlp_small,14,IL1R2
mlp_small,14,KLHL13
mlp_small,14,LRRC17
mlp_small,14,MGAM
mlp_small,14,MMP7
mlp_small,14,NECAB1
mlp_small,14,NPR1
mlp_small,14,PCDH7
mlp_small,14,PDE7B
mlp_small,14,PDGFRA
mlp_small,14,PLLP
mlp_small,14,PRSS12
mlp_small,14,PSD3
mlp_small,14,PTGFRN
mlp_small,14,S100A8
mlp_small,14,SDR16C5
mlp_small,14,SLCO4A1
mlp_small,14,SPATA18
mlp_small,14,SYTL2
mlp_small,14,THY1
mlp_small,14,TNFRSF19
mlp_small,14,TPPP3
mlp_small,15,ACSL1
mlp_small,15,ANK2
mlp_small,15,ASPN
mlp_small,15,CBS
mlp_small,15,CD24
mlp_small,15,CDH3
mlp_small,15,CFH
mlp_small,15,CLEC4E
mlp_small,15,CNTN3
mlp_small,15,COL14A1
mlp_small,15,COL15A1
mlp_small,15,COL1A1
mlp_small,15,CSF3R
mlp_small,15,CXCL14
mlp_small,15,DCLK1
mlp_small,15,DIO2
mlp_small,15,F2RL3
mlp_small,15,FASN
mlp_small,15,FLT1
mlp_small,15,FMO5
mlp_small,15,FNDC1
mlp_small,15,FPR1
mlp_small,15,GLT1D1
mlp_small,15,GPR4
mlp_small,15,GPX3
mlp_small,15,GRASP
mlp_small,15,GXYLT2
mlp_small,15,HMCN1
mlp_small,15,IL18R1
mlp_small,15,IL18RAP
mlp_small,15,IL1R2
mlp_small,15,ITGA10
mlp_small,15,KLHL13
mlp_small,15,LRRC17
mlp_small,15,MGAM
mlp_small,15,MMP7
mlp_small,15,NECAB1
mlp_small,15,NPR1
mlp_small,15,PDE7B
mlp_small,15,PSD3
mlp_small,15,PTGFRN
mlp_small,15,S100A8
mlp_small,15,S1PR1
mlp_small,15,SDR16C5
mlp_small,15,SLCO4A1
mlp_small,15,SULT1B1
mlp_small,15,SYTL2
mlp_small,15,THY1
mlp_small,15,TNFRSF19
mlp_small,15,TPPP3
mlp_small,16,ASPN
mlp_small,16,C12ORF75
mlp_small,16,CBS
mlp_small,16,CD24
mlp_small,16,CDH3
mlp_small,16,CFH
mlp_small,16,CNTN3
mlp_small,16,COL14A1
mlp_small,16,COL15A1
mlp_small,16,COL1A1
mlp_small,16,CSF3R
mlp_small,16,CXCL14
mlp_small,16,DCLK1
mlp_small,16,DIO2
mlp_small,16,ECM2
mlp_small,16,F2RL3
mlp_small,16,FASN
mlp_small,16,FLT1
mlp_small,16,FNDC1
mlp_small,16,FPR1
mlp_small,16,GLT1D1
mlp_small,16,GPX3
mlp_small,16,GRASP
mlp_small,16,GXYLT2
mlp_small,16,HMCN1
mlp_small,16,HSPA4L
mlp_small,16,ID1
mlp_small,16,IL18R1
mlp_small,16,IL18RAP
mlp_small,16,IL1R2
mlp_small,16,ITGA10
mlp_small,16,KLHL13
mlp_small,16,LRRC17
mlp_small,16,MGAM
mlp_small,16,MMP7
mlp_small,16,NECAB1
mlp_small,16,NPR1
mlp_small,16,PAPSS2
mlp_small,16,PDE7B
mlp_small,16,PROK2
mlp_small,16,PSD3
mlp_small,16,PTGFRN
mlp_small,16,S100A8
mlp_small,16,SDR16C5
mlp_small,16,SLCO4A1
mlp_small,16,SULT1B1
mlp_small,16,SYTL2
mlp_small,16,THY1
mlp_small,16,TNFRSF19
mlp_small,16,TPPP3
mlp_small,17,ACSL1
mlp_small,17,ANK2
mlp_small,17,ASPN
mlp_small,17,C12ORF75
mlp_small,17,CBS
mlp_small,17,CD24
mlp_small,17,CDH3
mlp_small,17,CFH
mlp_small,17,CNTN3
mlp_small,17,COL14A1
mlp_small,17,COL15A1
mlp_small,17,COL1A1
mlp_small,17,CSF3R
mlp_small,17,DIO2
mlp_small,17,ECM2
mlp_small,17,F2RL3
mlp_small,17,FASN
mlp_small,17,FMO5
mlp_small,17,FNDC1
mlp_small,17,GLT1D1
mlp_small,17,GPR4
mlp_small,17,GPX3
mlp_small,17,GRASP
mlp_small,17,GXYLT2
mlp_small,17,HMCN1
mlp_small,17,ID1
mlp_small,17,IL18R1
mlp_small,17,IL18RAP
mlp_small,17,IL1R2
mlp_small,17,ITGA10
mlp_small,17,KLHL13
mlp_small,17,LRRC17
mlp_small,17,LRRN1
mlp_small,17,LTBP1
mlp_small,17,MGAM
mlp_small,17,MMP7
mlp_small,17,NECAB1
mlp_small,17,NPR1
mlp_small,17,PCDH7
mlp_small,17,PDE7B
mlp_small,17,PLLP
mlp_small,17,PSD3
mlp_small,17,PTGFRN
mlp_small,17,S100A8
mlp_small,17,SDR16C5
mlp_small,17,SLCO4A1
mlp_small,17,SYTL2
mlp_small,17,THY1
mlp_small,17,TNFRSF19
mlp_small,17,TPPP3
mlp_small,18,ASPN
mlp_small,18,CBS
mlp_small,18,CD24
mlp_small,18,CDH3
mlp_small,18,CNTN3
mlp_small,18,COL14A1
mlp_small,18,CSF3R
mlp_small,18,ECM2
mlp_small,18,FASN
mlp_small,18,FNDC1
mlp_small,18,GLT1D1
mlp_small,18,GPX3
mlp_small,18,GRASP
mlp_small,18,GXYLT2
mlp_small,18,HMCN1
mlp_small,18,IL1R2
mlp_small,18,ITGA10
mlp_small,18,KLHL13
mlp_small,18,LRRC17
mlp_small,18,MGAM
mlp_small,18,NECAB1
mlp_small,18,PDE7B
mlp_small,18,PSD3
mlp_small,18,PTGFRN
mlp_small,18,S100A8
mlp_small,18,SLCO4A1
mlp_small,18,SYTL2
mlp_small,18,THY1
mlp_small,18,TNFRSF19
mlp_small,18,TPPP3
mlp_small,19,ACSL1
mlp_small,19,ACVRL1
mlp_small,19,ASPN
mlp_small,19,BTNL9
mlp_small,19,C12ORF75
