sensitivity_scenario,disease_direction_component,cross_cohort_component,cell_localization_component,perturbation_component,ml_component,mirna_axis_component
weight_perturbation_0213,1.3846401780441808,1.3931621576481021,1.0094509480255967,0.848611855041034,0.8305530854120237,0.832414966720342
weight_perturbation_0214,1.46344788744143,1.2310083581048623,0.9439883234395562,1.1331529772920401,0.7294522339061693,0.8852105509481722
weight_perturbation_0215,1.0610054061577705,1.2577685927492188,0.9145731818095034,1.0504940135247727,1.0569395292520576,0.8227172820164365
weight_perturbation_0216,1.4514030742264286,1.0122100691046814,0.8633441103104649,0.920605688335257,0.8262598408274927,0.6808331231557364
weight_perturbation_0217,1.1611493953323384,1.0173414182179203,1.1322129695866516,0.9927018854589482,0.8889003628165747,0.9274297332835424
weight_perturbation_0218,1.5060570573195233,1.3761303933430131,0.985974294452761,1.0807006906914525,0.7664029068966689,0.8773463739757331
weight_perturbation_0219,1.3700954132882914,1.0303901648295788,1.0079120265522612,1.1990954585122364,1.0208119769163295,0.7716077553340869
weight_perturbation_0220,1.3426179021298503,1.3296524964407934,0.9754941251500718,0.8518486998093701,1.042339076680335,0.8817140877636748
weight_perturbation_0221,1.178958959251052,1.3367464787907128,0.8321676072907968,1.1042772294620253,0.8652108817472971,0.6734952355916036
weight_perturbation_0222,1.1743133914064956,1.0629824256507843,1.0108383185550838,1.0777027899482285,0.8796206591065597,0.8959021517637435
weight_perturbation_0223,1.1401966070548986,1.0931041510450121,1.1530504544701083,1.1451129378961804,1.00945137382711,0.6950153293150262
weight_perturbation_0224,1.35222260971565,1.1323477261919215,1.1060460864414325,0.8182911300630383,0.777322064962593,0.8057079006850119
weight_perturbation_0225,1.4632817613316655,1.034391900499938,1.1113803986789055,0.9309216656061856,0.8113300126653721,0.7038140263635719
weight_perturbation_0226,1.155182742170323,0.9652315865763778,0.8708749523395833,1.1114899471900923,0.8227478296487223,0.8150855781078503
weight_perturbation_0227,1.326911613806208,1.1104351437987094,0.8612692967695107,1.0638855193782202,1.0211012285524796,0.9462063829961194
weight_perturbation_0228,1.3462635292891225,1.3804612389852293,1.0313432545013193,1.0897159855556882,0.7442744392457052,0.7705374920412221
weight_perturbation_0229,1.1927240463406057,0.9931745244348109,0.8744092370852775,0.8896346265395115,0.9599443133484399,0.6889404736928244
weight_perturbation_0230,1.1390014650354128,1.1127991681742377,1.1408282765863555,0.8047153965115634,0.7510204693526611,0.7820285353327394
weight_perturbation_0231,1.0642093105421686,1.3826644389361709,0.9125800132836748,0.9194796987883103,0.8219968677790375,0.8711051172139538
weight_perturbation_0232,1.1423882479907754,1.3017957323103364,1.0014366103774412,0.8143223897277653,0.8556288639633232,0.9084231649113041
weight_perturbation_0233,1.3321272296938846,1.1239264197240675,0.8062839724396368,0.8945309428524586,0.8029848140209278,0.735948166859188
weight_perturbation_0234,1.0613429488016588,1.3138359761028633,1.0884363440837297,0.876973598147129,0.9372902972663846,0.9490548570949038
weight_perturbation_0235,1.4049129784769043,1.0259233475751224,1.006986813815791,1.0736052139184304,0.9112704528462576,0.6722503418197644
weight_perturbation_0236,1.51023417107134,1.401074410433082,0.9429192889998392,0.9707048875782848,0.8786395647969479,0.6677514595015606
weight_perturbation_0237,1.511492954398562,1.0105241551473436,1.1247196408566382,0.9871524233045621,1.025768152050604,0.7025363238212368
weight_perturbation_0238,1.2445092448227593,1.2860065960165323,1.150113328250424,1.163998914458569,1.0417054670888286,0.828921910260604
weight_perturbation_0239,1.3856995808129842,1.2263321787911976,1.015090466398574,0.9747664741106197,1.0507631688653327,0.6897588629080302
weight_perturbation_0240,1.2504472834044527,1.0350047016434734,1.1497170752266368,1.0654534876735986,0.8068417295792316,0.7860299114438016
weight_perturbation_0241,1.0405225399122886,1.062007979741385,1.0703998783745408,0.8915699643988948,0.918120373370301,0.8967192026124725
weight_perturbation_0242,1.370222843718246,1.2932137407764759,1.1969115431503203,0.9599390833242532,1.045117412914976,0.8968435394507939
weight_perturbation_0243,1.4032264888027084,1.1923973254335634,1.1339508060285322,1.0965949980160996,0.8159497677661766,0.6684433500312301
weight_perturbation_0244,1.4852113951466304,1.1392166946750701,0.8867497146956095,0.8346941134638503,0.9719346090480474,0.7118789992997003
weight_perturbation_0245,1.3550950539330813,1.3718338519370068,0.990959166047976,0.8331811350026983,0.8730523403912297,0.8720439390982696
weight_perturbation_0246,1.2570837925630107,1.0817214472197663,1.0091335856692785,0.8170240076522842,0.9079395311557601,0.7872762747119726
weight_perturbation_0247,1.4213943232527857,1.104509494677655,0.8616650657232453,0.9272808525941756,0.9012849776982546,0.7947484777316557
weight_perturbation_0248,1.4113368934784147,0.9650218330993857,0.8110106402488861,0.9171003085757846,0.8925403905949877,0.7954400569669906
weight_perturbation_0249,1.232132054529241,0.9925087300138865,0.9393894034796204,1.190955430580206,1.0343320390988042,0.7744287615813693
weight_perturbation_0250,1.304496395992055,0.9710764108776746,1.0727362135245788,0.8947693650340398,0.927611669141539,0.7875838818096086
weight_perturbation_0251,1.223280697917435,0.9801958603230309,0.8290709775853975,1.0575320926086131,1.0553463522977002,0.7520069168485239
weight_perturbation_0252,1.4312121725001932,1.0403860729746741,1.1280058739857257,1.057796799064201,0.7831700561178561,0.9536501509832652
weight_perturbation_0253,1.4955429717957889,1.3119632154746468,0.8233133235884365,1.0586403192491474,0.7731666617961744,0.7126004074330763
weight_perturbation_0254,1.1831485141853548,0.9918615475916547,0.946500776812575,1.0401432864294993,0.9379934632892997,0.7973081865079276
weight_perturbation_0255,1.3742824708206554,1.0262945156758574,1.0636356616970006,0.819022719521518,0.8199918261391915,0.7346890715694548
weight_perturbation_0256,1.3171655481707765,1.1693138553164186,0.8291561911038097,1.0001289762740337,0.7429769096654307,0.8452796600331832
weight_perturbation_0257,1.5392019201690668,1.1982581939206227,0.8477754807466409,0.9574865537264904,0.7831462461657147,0.7010157302985909
weight_perturbation_0258,1.3307466403444888,1.116333483241547,1.1066748342180583,0.8166701987596808,0.7944488940102646,0.721582745216653
weight_perturbation_0259,1.1309243154508972,1.0635685820619103,0.8807928213970128,1.0570658065184215,0.9266932109210113,0.8126983311253122
weight_perturbation_0260,1.351934786872853,1.1754080529173352,1.1791283119343823,1.074566926560312,0.8516828831083587,0.8955975284366148
weight_perturbation_0261,1.4446958133512675,0.9846609371940167,1.0896553630914974,1.089130859853175,0.9408312360249826,0.890673016743972
weight_perturbation_0262,1.2341445123415073,1.2356180203748535,1.1384874175205748,1.0542082433438278,0.8959226089904315,0.7114796315570657
weight_perturbation_0263,1.0808567359941375,1.1190187259424222,1.0373358781530482,1.0646290421067,0.8706481275687681,0.767605162582743
weight_perturbation_0264,1.291693617737504,1.0113866249172483,1.0878389242699775,0.9589437010116703,0.8204659554130781,0.7195819633805173
weight_perturbation_0265,1.3368646290526522,1.246147141001626,0.9878080443013281,0.8292194291320975,0.9193367220556343,0.7577754976041162
weight_perturbation_0266,1.3691538971258805,1.261348546736141,0.8120934219421663,0.9734691621612365,1.0575901059520207,0.6730325212836489
weight_perturbation_0267,1.2256218212065126,1.1456733947384021,0.9546802987806259,0.8973421304674027,0.9866150994264162,0.8178022664400846
weight_perturbation_0268,1.4733306374755804,1.054831764430307,1.0563836497189771,0.9730191684922537,0.9184156844176887,0.8345868434308055
weight_perturbation_0269,1.226779236277244,1.3377479961326082,0.8040778067530611,1.0570520506343732,0.8867487101103247,0.6462543120542867
weight_perturbation_0270,1.432995409004766,1.1872388137138288,1.1335745877087662,0.9375970736485457,0.9120329998777251,0.8930230813246853
weight_perturbation_0271,1.5310069531288129,1.0240127089380087,0.886790331325815,1.163486944043319,0.9314525462247812,0.64296683626006
weight_perturbation_0272,1.2929533843257301,1.0522528806991986,1.1115924812096571,1.0240605950958857,0.7338257810587754,0.9008213029878709
weight_perturbation_0273,1.3705821386850332,1.191411245501557,0.8055915253105557,1.01876762436333,0.8186491430262829,0.7252624710436774
weight_perturbation_0274,1.3648602622033128,1.3421032666943922,1.0895654197863647,1.1331277183852724,0.7459535251536622,0.9489282085199833
weight_perturbation_0275,1.468678081371503,1.4084944169955658,0.9016451755290334,1.1766695439540256,1.055121203589171,0.8967580774362942
weight_perturbation_0276,1.2821208944957516,1.3398188523851173,0.9791017375076053,1.0532405586479403,0.9706745210829582,0.7124562792616245
weight_perturbation_0277,1.2060424696743113,1.0374268221586103,1.1285971270042958,1.0533774149317563,0.7999805748589146,0.8159184764091422
weight_perturbation_0278,1.2100367738151723,0.9970674909565077,0.8935999051133425,0.9803457026851279,0.8816467594747726,0.8291205352999684
weight_perturbation_0279,1.197938431933576,1.0704624406049792,1.1425040782179245,0.8078819946344836,0.860129213692376,0.7859162620904686
weight_perturbation_0280,1.3428157418620879,1.4068718845532693,1.0398899850517607,1.1344650742727702,0.8531769611601375,0.6466286845791862
weight_perturbation_0281,1.2359944248874921,1.29181077378649,1.1918911658658402,1.1894303218287656,1.0014529080199903,0.69093883709213
weight_perturbation_0282,1.3229231341002035,1.2991584295809877,1.0648110514723053,1.122367855829025,1.010074239713698,0.6572401856060054
weight_perturbation_0283,1.1319301691615067,1.1194398621930794,1.0990625104785712,1.0339074484063242,0.8295208128256435,0.8777457799451533
weight_perturbation_0284,1.2072083211785645,1.4133044053045303,1.123985454165016,1.1815571753763465,0.8787443732848481,0.8524639614713445
weight_perturbation_0285,1.482335649842521,1.29226980116139,1.0345972634412455,0.9336611818104916,1.0093255095197073,0.7474983058591103
weight_perturbation_0286,1.3180635814579713,1.3664354872458182,1.084848505602831,1.1621172300814269,0.8496393164982856,0.6547570130885848
weight_perturbation_0287,1.3521914501319163,1.2434301960751677,0.9611281284014564,0.9555407308560014,0.9021651107309082,0.7644992122611651
weight_perturbation_0288,1.0481840385649162,1.2181614645852121,0.9142579693065787,1.02176783712871,0.7741368419161468,0.7061480671561621
weight_perturbation_0289,1.076429863597645,1.2034461317038074,0.9053508308311164,0.8309322508310726,0.7513670932892412,0.7835849356597001
weight_perturbation_0290,1.5333217680301596,1.2552244573834959,0.8812352943210504,0.9983332765655861,0.8673367668097097,0.6680080150241307
weight_perturbation_0291,1.2474127186486932,1.254141564323472,1.122881165126764,1.1586255568159487,0.9587034245708853,0.6601515476487118
weight_perturbation_0292,1.3532578175193983,0.9878243571824501,1.0881927816414025,1.148658643807908,0.791127295338656,0.8955057807616108
weight_perturbation_0293,1.0499201302395746,1.404750407613746,1.0519502041642987,0.851999116749192,1.0567862958432164,0.6549552733569495
weight_perturbation_0294,1.5592036621967542,1.295316778919624,0.8942417872506718,1.1441212547529793,0.7566716379254625,0.6743825350609287
weight_perturbation_0295,1.2682725934771535,1.1635851479336314,0.8412647579553977,0.8250786831677932,1.0255026107823397,0.6951816066187687
weight_perturbation_0296,1.1537242344456522,1.2027551259194402,1.160241455619579,0.9743222948794275,0.917287523377336,0.9016904591918081
weight_perturbation_0297,1.5202227341906707,1.171655663188138,1.0969980077012869,0.9023538765472797,0.9727322572085637,0.8849721210100467
weight_perturbation_0298,1.1709910476049632,1.054040944417744,0.8759757736474183,1.0249229968328586,0.9127308718190069,0.8542053342048859
weight_perturbation_0299,1.264193849975171,1.3913490092365288,1.1450693957044313,1.0701124546291412,1.0306646071956558,0.7639973079476684
weight_perturbation_0300,1.3883608030560002,1.158889489984338,0.9416514446421878,1.194265904488844,0.9195537773893979,0.9469021472253879
weight_perturbation_0301,1.4505714554303188,1.0655227066538242,0.9272332716548294,1.1195522082362381,0.9821219616392575,0.779690257279952
weight_perturbation_0302,1.153764266573895,1.0792429294833539,0.8988134580474723,1.0614191641000776,0.7759618623730887,0.7789158372982012
weight_perturbation_0303,1.2890214961915423,1.3878710982056384,0.8717196750781006,1.0981029804668763,0.7756889508584089,0.6739832711498419
weight_perturbation_0304,1.4568328166840323,1.3840193210428489,0.887633187275139,0.9751966720879781,0.8666994710420453,0.7309567576997817
weight_perturbation_0305,1.2122050729207166,1.1223161134946387,1.0442416304929094,1.0354462840722507,0.9387512627372984,0.6745992597409206
weight_perturbation_0306,1.377970908829132,1.0961764515951309,0.9748588612456055,1.0024431184161493,0.7415244546098336,0.6938153960292087
weight_perturbation_0307,1.3202322330730774,1.0491435039849,0.9358899760077816,1.096942067187455,0.8395985104639289,0.8304007248148922
weight_perturbation_0308,1.1262000621421844,1.3756030028622421,0.916796427734445,1.141993641992741,0.7660005767258785,0.9584312324648604
weight_perturbation_0309,1.2385529695161388,0.9746178948358848,0.9382580592475299,0.9292237849638189,0.7980950466289233,0.8866891026383226
weight_perturbation_0310,1.081727651372313,1.1532071823272978,1.0288108346310076,1.0191532374902528,0.7752830021670463,0.8104497530816155
weight_perturbation_0311,1.3096468524920057,1.1838412230592894,0.9121352177732648,1.1286396826726657,1.0431697425357689,0.8312242652230474
weight_perturbation_0312,1.0408004817807524,1.2284478652048563,0.8282194657990917,1.0029942720047738,0.7441243882493344,0.763019856998039
weight_perturbation_0313,1.3588471630256347,1.2863923456850421,0.8452867974068707,1.0269469615332427,0.905336584635944,0.7494915214438224
weight_perturbation_0314,1.1235528653745415,1.4119524005254158,0.8289650834796698,1.0989825237764383,0.8901778161181563,0.889663463843813
weight_perturbation_0315,1.4373994248016526,0.9943816161268562,1.1140641712887869,0.9213343087560286,0.9020933831926126,0.7987549375752332
weight_perturbation_0316,1.350791065283296,1.4385102082248435,0.9308668518235041,0.8059081987310333,0.8427597582619885,0.8910829057745343
weight_perturbation_0317,1.0479159257867463,1.067190719670597,1.0255707044045077,1.040375577519692,0.9828691665378763,0.7615445976751982
weight_perturbation_0318,1.23023022898626,1.3904060133374971,1.0137267018494533,1.189508127891921,0.9347424180596723,0.695917845791703
weight_perturbation_0319,1.0833338215757502,1.103046363803644,1.191282969677565,1.0169323286236902,0.745772290893732,0.8911392660653319
weight_perturbation_0320,1.082591691432537,1.2543809427716441,0.8662152120043948,0.9078173431000294,0.8364353299504919,0.9160921578539662
weight_perturbation_0321,1.2272271333049343,1.0892688403743016,1.1187803588268004,0.9360069569053299,1.0385324603726562,0.860409208832391
weight_perturbation_0322,1.4590934945254275,1.1213427943426686,0.8583552618012543,0.8469999209454,1.0743934747315178,0.7701754843952364
weight_perturbation_0323,1.0617787195248827,1.389191277518819,1.1624932108061872,1.168422482494804,0.7880234912814725,0.6998275801655367
weight_perturbation_0324,1.298136518347891,1.2713788315025558,0.9158309740307932,1.1050220320996698,1.0428167498698986,0.8862244645314767
weight_perturbation_0325,1.2797194531932572,1.1316790411284903,1.1908314826039677,1.060358677271631,0.7916490143566337,0.6634015426615552
weight_perturbation_0326,1.0912059378157104,1.1671076511611427,0.9620652168086972,1.1221081335091165,0.7222093108339616,0.6897850472125455
weight_perturbation_0327,1.2831736026344644,1.059930339780165,1.1995273748494584,0.905191841385937,0.8926571415531591,0.7061699460553797
weight_perturbation_0328,1.3685898038385937,1.227921618565636,0.9013232508467078,0.9547778838934237,1.0279104715455474,0.8206603681766096
weight_perturbation_0329,1.137128684831759,1.2998026291131406,0.9032479217595428,0.9993593842557571,0.8350933140423762,0.7728833480297894
weight_perturbation_0330,1.334897681847346,1.3139393912875108,1.1663997711632679,1.0298112739406613,0.8682153687187549,0.7814384430061107
weight_perturbation_0331,1.4721814246944467,0.9995688975691477,1.0687021242516495,1.0250772568363165,0.7886996118168321,0.8903199702460735
weight_perturbation_0332,1.2925228956020722,1.1048747098397234,0.8339501602758785,1.127220181585952,0.7724199803152483,0.654815040232786
weight_perturbation_0333,1.1225318729897054,1.2992281798471756,0.8680985333659327,0.8479565085659023,0.9601460099002628,0.9033669987082636
weight_perturbation_0334,1.4103882939959287,1.1200482650560488,1.1913410890104061,0.8933829399160599,1.0414276516092789,0.8798012226583052
weight_perturbation_0335,1.0952926138810821,1.0735471873109748,1.0834390682905082,0.8788375920914717,1.057664586866759,0.7022708444689733
weight_perturbation_0336,1.3363683121219627,1.373850559535891,0.8601428351397005,1.1916216648676978,0.893761431706535,0.9320069559188767
weight_perturbation_0337,1.2570428668013482,1.0185118164078164,0.946052804635612,0.9481079114142656,0.9207188622148078,0.9570084418505801
weight_perturbation_0338,1.4006176194812496,1.2591717490083103,0.9875434875797162,1.061293197364947,0.8496656944711516,0.7340644820942008
weight_perturbation_0339,1.1802363226541452,1.219335528120194,1.1897554899901226,1.0178340304124796,0.7235164935474033,0.8559087483231762
weight_perturbation_0340,1.4162864314374055,1.0068280404880638,1.0676680015638143,0.9272838073081366,0.9418638825716452,0.670683451225768
weight_perturbation_0341,1.3932966341313529,1.2385631667159211,1.0034243012794826,0.9395146259136117,0.9595065116473652,0.6439767990863712
weight_perturbation_0342,1.239555715760739,1.0957828562696383,1.0179150861433548,1.1007565447109993,1.053154478729128,0.6816432017722505
weight_perturbation_0343,1.2316564040431053,1.4035607638344911,1.0128767273756811,0.8254295352885844,0.8843822100074955,0.7988003981753069
weight_perturbation_0344,1.3945473949905705,1.1905628480136057,0.9862095200653757,1.0829869086548904,0.9624216148384335,0.6445471556662725
weight_perturbation_0345,1.2276234160826927,1.1735244673010266,0.8528312301769924,1.103658278742672,1.0058398807568676,0.7717436416932424
weight_perturbation_0346,1.35166908337452,1.291871487052014,1.1876634584096395,0.8522722639170222,1.0704817792237182,0.8759930567474147
weight_perturbation_0347,1.055924087757022,1.0016041636177033,0.8758820260577491,1.183945527840454,0.9727847787333315,0.9240442489417413
weight_perturbation_0348,1.2763903308821913,1.2476008541996022,0.9793609646964068,1.1480420464745227,0.9197134320122641,0.7198299135140932
weight_perturbation_0349,1.3178713030381832,1.0700038137288712,1.1488014832432594,0.8921237024528459,0.8514213790664857,0.6465603375493189
weight_perturbation_0350,1.0486258784486295,1.1176294347330227,1.1828858861680212,0.8852400389597225,1.0383581338313945,0.7595436462825848
weight_perturbation_0351,1.3564133027859353,1.159230489009177,1.0001266355219878,1.0470249074967313,0.8672083724341136,0.8174826572546318
weight_perturbation_0352,1.1537734580153127,1.3394088042313783,1.1043113651681162,1.02946385828584,0.7758656177072177,0.6678764631605153
weight_perturbation_0353,1.3024065304580315,1.1261054635550063,0.8017984742663123,1.128709644817284,0.88659589629507,0.9322388769269108
weight_perturbation_0354,1.4794182784199184,1.0897650357231694,0.8690776872514513,0.9586489542947059,0.7737037960939476,0.7503984609347105
weight_perturbation_0355,1.3738868494605125,1.2696937313073315,0.8930561564705871,0.8747973803361144,1.0180788617700085,0.7133631665197727
weight_perturbation_0356,1.0596013500788266,1.1808312109277368,1.0264216644119255,0.8635290187689234,0.9389628463474204,0.6786380717686309
weight_perturbation_0357,1.4735637162135833,0.990972881683681,1.1223559886084429,0.931484473050413,1.0126477757646535,0.8336242802714051
weight_perturbation_0358,1.0792574769476948,1.048001882337997,0.901676238000389,0.8049174492708628,1.0376160120071016,0.7841495486468196
weight_perturbation_0359,1.53844406634675,0.9804020205576467,1.1819223378182844,0.9011678388137324,0.9185876673084545,0.6922364779517306
weight_perturbation_0360,1.34477761047742,1.3244247002003073,1.0127376576529246,0.9080987305139353,0.8958352787197222,0.7116922331555999
weight_perturbation_0361,1.0780459858136917,1.3206881572335987,0.8084395329059555,0.8011202828680755,0.9874916553662495,0.9569817841819589
weight_perturbation_0362,1.2999476304808848,1.3877479403922348,0.8512528872113391,0.9423087676497914,0.953906457541101,0.6798648779830213
weight_perturbation_0363,1.4103234149634956,1.1329672782966216,0.9413369388753279,0.9819318552847955,0.8948949880558139,0.6407679670318639
weight_perturbation_0364,1.0880594992686377,1.1019566419340903,1.117852093259091,0.9180350739246202,0.9132593075598815,0.649951242615394
weight_perturbation_0365,1.3486971258463534,1.3682772701953392,1.0304060513568158,0.8626607010540596,0.750722613636314,0.9405917050530491
weight_perturbation_0366,1.325725759112323,1.3897956306348889,0.8762375023458457,1.1912112379786166,0.7306992694410095,0.8824505888157795
weight_perturbation_0367,1.140616363224305,1.404441011260037,0.9995053174132296,1.0059584188266655,1.0191168713928638,0.7517115267253298
weight_perturbation_0368,1.3762681805101291,1.3049158987235756,1.0112466478008615,1.1110975809061474,0.8483972895614166,0.6644999706775583
weight_perturbation_0369,1.5503800201835185,1.1227441875953754,1.0001552782091507,1.1285999649366352,0.946687814840818,0.9204564932422852
weight_perturbation_0370,1.1834539665255521,1.1471975770403124,1.074599473400471,1.0408989526197847,0.8453530668033352,0.6696755442916272
weight_perturbation_0371,1.1401376168334763,1.2990016801981652,1.129813032947965,1.1074761112329807,0.7742304510566183,0.8227286955226563
weight_perturbation_0372,1.429534192254082,1.2685323154915504,1.1634186977916294,1.1646826994911996,0.722847159736495,0.8334877219333721
weight_perturbation_0373,1.3759775691956808,1.0023916758400755,0.8935216659856626,0.8521295821121774,0.7208917568119212,0.8557833985483184
weight_perturbation_0374,1.3353130900944605,1.005514497338172,0.9077322367819768,0.8626197345236748,0.8891127058963211,0.9426581800472538
weight_perturbation_0375,1.3066149516911072,1.0214310707238567,0.9689285047813004,1.071499372044477,0.9092841985992876,0.7836391682499628
weight_perturbation_0376,1.348807244421522,1.4311873751880986,0.8133102986101945,0.8009627044735671,1.0284311064155067,0.690736740259424
weight_perturbation_0377,1.2198544210589912,1.0345486734948668,0.8175637733141046,1.032513785898276,0.8765444716662301,0.7010449833791856
weight_perturbation_0378,1.3787003347837148,0.9774209014163011,0.8963519815536369,1.034939052332795,0.8336565785665899,0.8785098756529998
weight_perturbation_0379,1.5285291995597658,1.136086460757456,1.1894459612293153,1.1680866736864541,1.0587881440006626,0.7467994925905945
weight_perturbation_0380,1.3813910822132605,1.1305305042858071,1.124423906680953,1.0787470228394094,0.9039044630338551,0.8300657921474839
weight_perturbation_0381,1.3334924735678009,1.2129340252157033,1.1809416508449821,1.0958996360767428,0.7473104567233191,0.9575086654929115
weight_perturbation_0382,1.3453768521636205,1.178958924703885,0.9720695254293615,0.9430840099952393,0.9737879873690917,0.9587372761931846
weight_perturbation_0383,1.3260769034847515,1.3131955145599028,1.1217600658620874,1.107395286582914,0.9085594280546303,0.7372224719051552
weight_perturbation_0384,1.3131627465861648,1.1613637116605229,1.1685311771477545,1.018244804423011,0.8785090803247014,0.7081488081930881
weight_perturbation_0385,1.0597435793401488,1.2052055649677156,1.0077984209617468,0.8971318364773839,1.0114519690764208,0.6745001146611417
weight_perturbation_0386,1.3550389933174347,1.1851349649808978,1.180757440487787,0.8464462424254677,1.0229975803880318,0.8582528560885443
weight_perturbation_0387,1.3421094557943478,1.2559408933311789,1.16235553092549,1.0792443259191153,1.0211848317861902,0.6621511406301718
weight_perturbation_0388,1.0992197784217614,1.2455155161920612,0.8462500904552243,1.154276360388026,0.8896530024185629,0.6583127364297072
weight_perturbation_0389,1.102226671330135,1.0806692027767144,0.8897590313925772,1.1318567237318629,1.078197695796492,0.9365936639562739
weight_perturbation_0390,1.4027353026118505,1.1451722732072753,0.901760278978676,0.9597830230124772,1.0015549494746976,0.9365832122727771
weight_perturbation_0391,1.0979372980538686,1.4344683148491186,0.8098394583495035,1.1870275778440813,0.7760945027318337,0.863301043731884
weight_perturbation_0392,1.1044418418878623,0.9888311756755805,0.988769464563013,0.8815226693832817,0.8548035218627992,0.6929369436802832
weight_perturbation_0393,1.2661629125899165,1.105735921433656,0.9365018499068178,0.9708796835789394,0.7872203918868235,0.7373122679148943
weight_perturbation_0394,1.5040870022947002,1.209500824315229,0.8199523397754724,1.0825253476275056,0.8579114764424456,0.6718461131845717
weight_perturbation_0395,1.3903079811120373,1.2175376006388154,1.1911105768607295,1.0584980715655607,0.8507494957567315,0.9211997221029299
weight_perturbation_0396,1.4679547755442732,1.4065127595964728,1.0081601918875716,1.16168450792268,0.9642489203317997,0.6642935355880566
weight_perturbation_0397,1.1199624327014104,1.1926019673606219,0.8867683789109745,1.1932828965595617,0.9802751542162701,0.9571502139992015
weight_perturbation_0398,1.555962008754087,1.3516705897965895,0.9150348712889548,1.1615054693621065,0.8219495893230973,0.7585338569763271
weight_perturbation_0399,1.2197143588548607,1.183760432311368,0.9274953353242932,0.883005681354159,0.9467052557617225,0.7828404989621444
weight_perturbation_0400,1.0461801629340495,1.3802815287982153,0.8714112341875074,0.8379306485740995,0.8611983596793483,0.7247527065994611
weight_perturbation_0401,1.2180951560495636,1.3071894361610246,1.1538418884426815,1.116654150998546,0.7785200288764671,0.8283072994952587
weight_perturbation_0402,1.3451173281801065,1.3383377610619165,1.1365088616537828,0.9802643536088274,1.0607950336848715,0.6593806987129192
weight_perturbation_0403,1.1436835741925895,1.0654552125551937,1.0619836371434346,0.8056351353376204,0.9504777224184177,0.8866478216485544
weight_perturbation_0404,1.5106691655424829,0.9712588317081611,0.8751293781339485,1.1076577305948534,0.923067658988699,0.7606633416371021
weight_perturbation_0405,1.1014050827729358,1.1392501079937702,0.8438129176522815,0.9163115550483347,0.9641556436918592,0.8731359384492556
weight_perturbation_0406,1.09174340269547,1.068922945602837,1.1804602789415395,1.1922806477403132,0.9140923864337318,0.8680665697691126
weight_perturbation_0407,1.098171856431673,1.0411912775771717,0.9120333068622595,1.1939936101657374,1.0179871894879762,0.648651152736057
weight_perturbation_0408,1.4696312911184863,0.9610633757841535,1.1551460033734975,0.9158218349628433,0.8276758510790202,0.8329215235572287
weight_perturbation_0409,1.4618009459246901,1.4105041300429815,1.129506373495794,1.0821010355704623,0.7668467319339674,0.8295067601938758
weight_perturbation_0410,1.170232357527268,1.4215864217898528,1.1961676772156467,0.9147455477751428,0.7829442397051978,0.6831962269074716
weight_perturbation_0411,1.3017119019499763,1.3460310006509577,1.0578544418325655,0.9455303842262041,0.8719283990123939,0.6503962565274038
weight_perturbation_0412,1.352429258103939,1.0363251480822597,1.0247199694077915,1.0082473341277638,0.7886496872739963,0.6716704006115095
weight_perturbation_0413,1.452583589853827,1.0755062868844005,0.8918395959135488,0.8925995124638271,0.8275089264015071,0.7448227273859849
weight_perturbation_0414,1.2839250271120992,1.0487101374184165,0.8667795612090363,1.0822321560510535,0.7788647586400649,0.6729245492651819
weight_perturbation_0415,1.5452935192074506,1.166948623575304,1.06733738887643,1.1254681721628457,0.8765595307596268,0.6771481998205314
weight_perturbation_0416,1.3608156441269559,1.185945527095199,0.9884442715743653,0.8784963062516418,1.075627495747335,0.8738986255614498
weight_perturbation_0417,1.057331915933693,1.012124084819539,0.964487272966184,0.8514501814901188,1.0391967198633794,0.8212902357163572
weight_perturbation_0418,1.4504330338218419,1.1585087253846864,1.0192784450781847,1.035677078373211,0.870881885355375,0.7595677816086788
weight_perturbation_0419,1.1266575729950117,0.9766155012443428,1.0610870479525896,0.8993138053813433,0.8963702624382192,0.8614284542307188
weight_perturbation_0420,1.0483330824752632,1.003811127058393,1.0105971443215134,1.062772187567012,1.0451636645382258,0.859632322886453
weight_perturbation_0421,1.452786894446468,0.9780097911214953,1.1129030859855515,1.1646428376357445,0.923255240909879,0.7022995109512087
weight_perturbation_0422,1.2654410713588915,1.064567648002581,0.853451220841255,1.1040055750562838,0.7655307076500838,0.7257326563419042
weight_perturbation_0423,1.4162483738580467,1.0281793748334307,0.8310399578223231,1.131499257528657,0.8164040583462441,0.8109517733896825
weight_perturbation_0424,1.1519379761033564,1.1910732560861785,1.0150861685797674,1.1451947231757216,0.7984302532813634,0.6809136142070816
weight_perturbation_0425,1.4440147611793759,1.072443480682917,1.0010482237975336,1.0645981079966296,0.9109476008890803,0.6622739668044263
weight_perturbation_0426,1.0670610482926277,1.3947173701408877,0.9076188183768236,0.8489178945620478,0.836001166759393,0.8899223188188398
weight_perturbation_0427,1.4146048535957954,1.0956768803682706,0.9688977162808848,1.1829918773587538,1.0022681860169529,0.941169898810583
weight_perturbation_0428,1.286512340080974,1.1713430839113679,1.0861498010259765,1.19302572817884,1.0563717127731869,0.7890564059608423
weight_perturbation_0429,1.3818028840683114,1.0990251482721487,1.0920602122434697,1.134194041857268,0.9968768473706486,0.9405604247026882
